year	quarter	CR1	QR	ICR	ALR	ART	ITR	APTR	FATR	TATR	WCTR	FAGR	TAGR	PGR	ORGR	OPGR	ROA	FAPM	NARR	OPR	CPI	IVA.growth	GDP.growth	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2007	3	2.588933	2.448782	-43.363084	0.273005	9.408734	61.729543	10.117374	11.888176	1.998336	4.714129	0.023869	0.082158	-0.197575	0.116655	-0.15079	0.117478	0.698884	0.155373	0.066586	3.83	18.13	11.5	7.56	6.24	18.34050682
2007	4	2.246235	2.132637	-521.657669	0.322148	10.88194	86.625597	12.28907	16.460764	2.752811	6.757734	0.10578	0.177565	1.515604	0.302248	1.815839	0.149108	0.891609	0.204747	0.062536	4.6	17.53	11.2	7.43	6.51	17.87054535
2008	1	2.346759	2.202605	7.605799	0.306533	2.47047	19.04344	2.858744	4.607218	0.766853	1.939439	0.047613	-0.002242	-0.596508	-0.016121	-0.648068	0.013736	0.082523	0.020033	0.019081	7.67	16.2	10.6	7.16	6.57	17.47019444
2008	2	2.490023	2.351509	7.553074	0.269003	5.058717	40.98743	6.019575	8.196973	1.500231	3.874288	0.108311	-0.129324	-0.113883	-0.1681	-0.069265	0.027667	0.151167	0.039379	0.020111	8.07	15.9	10.1	6.96	6.57	17.38303282
2008	3	2.143537	1.960157	17.344759	0.318723	7.097619	46.243939	7.900396	12.49681	2.175517	5.852369	0.097028	-0.043818	0.226425	0.137159	0.244834	0.041702	0.23955	0.06137	0.021221	7.33	12.97	9	6.84	6.45	15.79803171
2008	4	3.206515	2.824111	67.452309	0.2002	11.588491	55.187213	13.437319	16.87554	2.943741	7.378656	-0.021304	-0.157933	0.390529	-0.194858	-0.268445	0.066797	0.382925	0.091054	0.021224	6.3	6.43	6.8	6.84	5.31	15.83323959
2009	1	3.497562	3.106311	-5.831288	0.186191	2.497858	6.381404	3.070826	2.464494	0.457131	1.092031	-0.040224	-0.005827	-0.621751	-0.342144	-0.272227	0.009341	0.050357	0.011578	0.023491	0.03	5.46	6.1	6.84	4.86	21.51701359
2009	2	2.595967	2.24766	-7.287492	0.251157	5.548793	10.04844	6.433998	4.205765	0.951067	2.409479	-0.07906	0.026641	0.359701	0.404564	0.326049	0.019071	0.084333	0.025014	0.022724	-0.93	8.97	7.9	6.83	4.86	26.66699371
2009	3	2.550096	2.201831	-6.615639	0.253719	9.426734	18.150525	10.935135	7.479334	1.722366	4.404672	-0.022706	0.04851	0.235138	0.421827	0.314339	0.032295	0.140239	0.042441	0.021715	-1.17	12.33	8.9	6.83	4.86	28.71429551
2009	4	2.36411	2.068524	-7.483321	0.271815	13.890715	28.60338	17.442964	10.554563	2.589172	6.821338	0.059919	0.101832	0.520049	0.195744	0.445232	0.051364	0.209383	0.068403	0.022793	-0.9	17.93	10.7	6.83	4.86	29.1668298
2010	1	2.170558	1.903727	-7.167178	0.307522	4.977796	11.365315	6.444719	4.057873	0.935329	2.591669	-0.016187	0.072338	-0.222364	0.115828	-0.24985	0.014239	0.061773	0.020062	0.016658	1.93	20.03	11.9	6.83	4.86	24.66034388
2010	2	2.110795	1.768053	-14.519954	0.310242	10.980093	18.98632	12.720653	8.012699	1.807998	5.12217	-0.039794	0.091744	0.355455	-0.048892	0.371691	0.033227	0.147256	0.046922	0.020249	2.5	16	10.3	6.82	4.86	20.27998732
2010	3	1.954442	1.632087	-13.949031	0.341474	14.240278	28.116307	17.442381	12.558573	2.746409	8.009858	-0.032841	0.165911	-0.269983	0.175237	-0.241313	0.04557	0.208378	0.065977	0.018523	2.8	13.53	9.6	6.77	4.86	18.60427965
2010	4	1.900039	1.596509	-17.10139	0.328237	16.80295	37.572743	21.616666	15.711034	3.434779	10.627829	0.023041	0.228109	0.116221	-0.213246	0.299048	0.058925	0.269527	0.08453	0.020101	3.17	13.3	9.8	6.65	5.183333	19.22971745
2011	1	1.77487	1.438726	-2.356503	0.364082	3.54172	6.526342	4.702237	3.741606	0.726784	2.573718	-0.00757	0.057394	-0.587916	0.077311	-0.616326	0.005315	0.027364	0.008136	0.00912	4.93	14.33	9.7	6.58	5.516667	16.55746923
2011	2	1.577013	1.302786	-3.197992	0.426484	6.792642	12.089892	8.524619	7.053288	1.32689	5.020372	0.006616	0.139454	0.665706	-0.101482	0.593394	0.013625	0.072428	0.021997	0.012458	5.23	13.93	9.5	6.5	5.85	15.43661454
2011	3	1.381156	1.158773	-3.671132	0.523551	11.040483	16.226698	14.970464	10.509862	1.799768	7.619338	0.028955	0.376484	0.142793	0.070532	0.142961	0.021026	0.122782	0.037638	0.014075	5.6	13.77	9.1	6.42	6.1	13.7584146
2011	4	1.266631	1.130663	-1.965599	0.582013	12.56906	24.813227	18.449238	13.227018	2.191385	10.599855	0.106723	0.550543	-0.227705	-0.08774	-0.374374	0.025894	0.156295	0.050038	0.013551	5.5	12.8	8.9	6.36	6.1	16.75804914
2012	1	1.258466	1.109042	-1.527084	0.594006	2.734791	4.494124	4.906743	2.789294	0.384059	2.504744	-0.043164	0.034644	-0.457192	-0.076574	-0.295098	0.002766	0.020089	0.006716	0.00904	4.07	12	8.1	6.31	6.1	17.52529737
2012	2	1.256127	1.100506	-1.689136	0.585881	5.587685	9.505644	9.419121	5.774334	0.823635	5.431129	-0.028584	-0.021287	-0.670861	0.085602	-0.446215	0.00378	0.026504	0.009086	0.006735	3.5	9.47	7.6	6.33	6.016667	17.945193
2012	3	1.256153	1.085538	-1.039763	0.567154	8.097064	13.953447	14.751309	8.607595	1.240217	8.293406	-0.056174	-0.068571	-2.565786	-0.09744	-2.267605	0.002371	0.016458	0.005577	0.002512	2.93	9.1	7.4	6.35	5.6	19.07042865
2012	4	1.245129	1.121876	0.89346	0.59178	11.360001	20.604276	20.207452	11.981189	1.59854	10.708103	-0.150136	-0.015033	0.015215	0.015679	-1.865825	0.000824	0.006175	0.001994	0.003249	2.67	10	7.9	6.24	5.6	14.49413194
2013	1	1.222546	1.129788	0.440551	0.622403	2.507269	5.301103	4.85799	3.029033	0.349018	2.474767	-0.056936	0.083092	-2.730844	-0.079151	0.4944	0.002484	0.021558	0.006332	0.008959	2.36	9.6	7.7	6.22	5.6	15.57882161
2013	2	1.194256	1.112979	0.667184	0.647888	5.27237	10.767826	9.191646	6.305546	0.677081	5.045399	-0.126339	0.155451	-0.194165	0.007348	0.175502	0.004335	0.040372	0.011464	0.00971	2.4	9.13	7.5	6.15	5.6	15.26833409
2013	3	1.272806	1.193204	0.469368	0.674314	8.173668	15.670903	14.255998	8.997871	0.954069	6.02802	-0.045127	0.277422	1.853821	-0.02591	1.285846	0.009328	0.087972	0.025773	0.014577	2.48	10.1	7.8	6.13	5.6	14.46348577
2013	4	1.255568	1.194978	0.459591	0.638573	9.299884	23.159993	13.319643	12.116369	1.258122	8.12646	-0.026119	0.348204	-0.162559	0.095468	-0.066478	0.013291	0.127995	0.034851	0.016252	2.62	10	7.7	6.09	5.6	14.03099259
2014	1	1.231602	1.168652	2.725784	0.653094	2.314933	7.337189	2.880898	3.42136	0.297691	1.900728	-0.02989	0.020407	-3.274882	0.037591	-2.463617	-0.008322	-0.09565	-0.023504	-0.029491	2.33	8.7	7.4	6.1	5.6	12.865347
2014	2	1.218512	1.143743	1.115156	0.661591	4.264503	11.985796	5.093113	6.041467	0.545665	3.563777	0.078433	0.053374	-1.902659	-0.137102	-1.966516	-0.000797	-0.008825	-0.00228	-0.00053	2.22	8.9	7.5	6.23	5.6	13.79200024
2014	3	1.237074	1.156119	0.096546	0.656595	6.220778	17.781084	7.157706	9.282617	0.842708	5.311418	0.110678	0.074584	0.370356	0.20967	0.51956	0.009237	0.101745	0.026234	0.014561	2.21	7.97	7.3	6.17	5.6	12.62835459
2014	4	1.238318	1.163927	0.187076	0.649905	8.116398	25.982151	10.232649	12.52979	1.167206	7.369963	0.142995	0.052735	-0.796574	0.03167	-0.524454	0.011396	0.122337	0.032047	0.015796	2.04	7.6	7.3	6.15	5.6	11.6766024
2015	1	1.223665	1.137291	-5.957134	0.626968	1.81072	5.362222	2.565346	2.938329	0.284914	1.93928	-0.018283	-0.019984	0.795607	-0.083083	-0.272235	0.003645	0.037589	0.010084	0.015181	1.02	6.27	7	6.24	5.516667	10.52284864
2015	2	1.203731	1.11508	-2.432993	0.634421	3.495949	9.264865	4.391288	5.091289	0.500733	3.541828	0.021039	-0.009159	0.599803	-0.232903	0.57618	0.009424	0.095823	0.026339	0.022132	1.27	6.27	7	6.2	5.1	10.13337373
2015	3	1.145048	1.056134	-1.386266	0.657453	4.826772	13.835014	6.692367	7.021822	0.765357	6.170289	0.281302	0.027726	-0.942791	0.282632	-0.873044	0.009579	0.08788	0.027662	0.015321	1.39	5.93	6.9	6.3	4.683333	13.24902758
2015	4	1.165486	1.073026	-0.514377	0.636919	8.005143	19.235759	11.372079	8.740836	1.06724	8.260065	0.51072	-0.007813	7.450075	0.034506	1.091492	0.012551	0.102795	0.0352	0.012869	1.43	5.9	6.8	6.4	4.35	13.50407781
